NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N303;N303_MOD;N303_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1;Fruits à noyaux;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.11;Abricots;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.12;Cerises;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.12.1;Bigarreau;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.12.9;Autre variété de cerises, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.13;Pavies, pêches, nectarines et brugnons;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.13.1;Pavie;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.13.2;Pêches, nectarines et brugnons;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.13.2.11;Pêche;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.13.2.12;Nectarine et brugnon;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14;Prunes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14.1;Prune d'ente et hybride;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14.2;Mirabelle;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14.3;Reine-claude;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14.4;Quetsche;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.14.9;Autres variétés prunes, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.1.15;Olives;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2;Fruits à pépins;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.11;Pommes de table;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.11.1;Golden;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.11.3;Granny Smith;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.11.9;Autres variétés de pommes, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.12;Pommes à cidre;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13;Poires de table;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.1;Poires d'été;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.1.11;William's;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.1.12;Jules Guyot;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.1.19;Autres variétés de poires d'été, n.c.a.;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.2;Poires d'automne;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.13.3;Poires d'hiver;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.15;Actinidia (Kiwi);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.2.16;Figues;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3;Agrumes;Groupe d'indicateurs;050.07;Superficie concernée;308;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3.11;Clémentines, mandarines;Groupe d'indicateurs;050.07;Superficie concernée;86;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3.12;Pamplemousse, chadèque, pomelo et hybrides;Groupe d'indicateurs;050.07;Superficie concernée;39;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3.19;Autres agrumes (yc limes, combava), n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;183;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3.19.1;Citrons, limes, combavas;Groupe d'indicateurs;050.07;Superficie concernée;70;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.3.19.2;Oranger et hybrides;Groupe d'indicateurs;050.07;Superficie concernée;113;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.4;Fruits à coque;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.4.11;Noix;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.4.12;Amandes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.4.13;Châtaignes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.4.14;Noisettes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.5;Petits fruits;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.5.11;Framboises;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.5.12;Groseilles;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.5.13;Cassis et myrtilles;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6;Fruits tropicaux et subtropicaux;Groupe d'indicateurs;050.07;Superficie concernée;2724;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.11;Avocat;Groupe d'indicateurs;050.07;Superficie concernée;10;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.12;Bananes fruits;Groupe d'indicateurs;050.07;Superficie concernée;2423;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.13;Mangue;Groupe d'indicateurs;050.07;Superficie concernée;45;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.14;Goyave, Goyavier;Groupe d'indicateurs;050.07;Superficie concernée;10;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.15;Ananas;Groupe d'indicateurs;050.07;Superficie concernée;199;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.16;Letchi, longani, ramboutan;Groupe d'indicateurs;050.07;Superficie concernée;3;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.17;Abricot pays ou mamey;Groupe d'indicateurs;050.07;Superficie concernée;4;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.18;Corossol, pomme cannelle;Groupe d'indicateurs;050.07;Superficie concernée;6;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.19;Maracuja, fruits de la passion, grenadille;Groupe d'indicateurs;050.07;Superficie concernée;10;OUI
SAANR_FRUITS;2015;FR;DOM;NR01;971;Cultures fruitières;0.6.20;Noix de coco;Groupe d'indicateurs;050.07;Superficie concernée;14;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1;Fruits à noyaux;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.11;Abricots;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.12;Cerises;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.12.1;Bigarreau;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.12.9;Autre variété de cerises, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.13;Pavies, pêches, nectarines et brugnons;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.13.1;Pavie;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.13.2;Pêches, nectarines et brugnons;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.13.2.11;Pêche;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.13.2.12;Nectarine et brugnon;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14;Prunes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14.1;Prune d'ente et hybride;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14.2;Mirabelle;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14.3;Reine-claude;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14.4;Quetsche;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.14.9;Autres variétés prunes, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.1.15;Olives;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2;Fruits à pépins;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.11;Pommes de table;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.11.1;Golden;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.11.3;Granny Smith;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.11.9;Autres variétés de pommes, n.c.a. niv. 1;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.12;Pommes à cidre;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FRUITS;2015;FR;DOM;NR02;972;Cultures fruitières;0.2.13;Poires de table;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
